City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
290,Vega De Alatorre,MX,2021-02-02 23:51:34,20.0333,-96.6333,67.53,69,46,3.44
291,Lorengau,PG,2021-02-02 23:51:34,-2.0226,147.2712,84.15,74,79,10.25
292,Chatellerault,FR,2021-02-02 23:51:34,46.8,0.5333,54.0,94,90,13.8
293,Nome,US,2021-02-02 23:51:34,64.5011,-165.4064,12.2,57,40,14.97
294,Martapura,ID,2021-02-02 23:51:34,-3.4167,114.85,75.2,100,75,6.91
295,Nemuro,JP,2021-02-02 23:51:34,43.3236,145.575,5.0,66,20,8.05
296,Faanui,PF,2021-02-02 23:49:28,-16.4833,-151.75,81.59,76,2,14.25
297,Baykit,RU,2021-02-02 23:51:35,61.67,96.37,-10.12,86,100,2.15
298,Beringovskiy,RU,2021-02-02 23:49:48,63.05,179.3167,10.67,95,100,11.27
299,Abu Dhabi,AE,2021-02-02 23:50:41,24.4667,54.3667,62.6,82,20,6.91
300,Kindu,CD,2021-02-02 23:51:35,-2.95,25.95,70.52,87,84,2.48
301,Nuqui,CO,2021-02-02 23:51:35,5.7125,-77.2708,78.85,84,76,3.78
302,Camacari,BR,2021-02-02 23:51:35,-12.6975,-38.3242,80.6,89,75,11.5
303,Port Augusta,AU,2021-02-02 23:51:35,-32.5,137.7667,73.99,56,18,3.44
304,Petropavlovsk-Kamchatskiy,RU,2021-02-02 23:51:35,53.0452,158.6483,19.4,68,40,6.71
305,Roma,US,2021-02-02 23:50:01,43.2128,-75.4557,26.6,68,90,10.36
306,Vung Tau,VN,2021-02-02 23:51:36,10.346,107.0843,73.13,75,4,4.27
307,Kodiak,US,2021-02-02 23:49:09,57.79,-152.4072,35.6,80,90,14.97
308,Saint-Francois,FR,2021-02-02 23:51:36,46.4154,3.9054,55.4,76,90,5.75
309,Naze,JP,2021-02-02 23:51:36,28.3667,129.4833,57.2,58,75,13.8
310,Havoysund,NO,2021-02-02 23:48:52,70.9963,24.6622,23.0,86,75,8.05
311,Klaksvik,FO,2021-02-02 23:51:36,62.2266,-6.589,35.6,75,40,11.5
312,Northam,GB,2021-02-02 23:51:36,51.0333,-4.2167,48.99,94,95,5.99
313,Tazovskiy,RU,2021-02-02 23:51:37,67.4667,78.7,-3.24,92,92,10.8
314,Palmer,US,2021-02-02 23:51:58,42.1584,-72.3287,33.8,86,90,12.66
315,Loandjili,CG,2021-02-02 23:51:58,-4.7561,11.8578,78.73,87,96,6.91
316,Nouadhibou,MR,2021-02-02 23:51:58,20.931,-17.0347,68.0,56,0,13.8
317,Cururupu,BR,2021-02-02 23:49:38,-1.8283,-44.8683,76.6,88,33,3.85
318,Hobyo,SO,2021-02-02 23:51:59,5.3505,48.5268,74.26,75,84,15.43
319,Hegang,CN,2021-02-02 23:51:59,47.4,130.3667,-16.53,83,17,5.55
320,Batticaloa,LK,2021-02-02 23:51:59,7.7102,81.6924,77.5,83,100,14.9
321,Villa Carlos Paz,AR,2021-02-02 23:51:59,-31.4241,-64.4978,66.2,77,40,11.5
322,Batsfjord,NO,2021-02-02 23:51:59,70.6345,29.7185,21.2,73,40,18.41
323,Port Shepstone,ZA,2021-02-02 23:51:59,-30.7414,30.455,70.99,76,100,22.48
324,Ranau,MY,2021-02-02 23:51:59,5.9538,116.6641,77.0,88,20,6.91
325,Fortuna,US,2021-02-02 23:51:59,40.5982,-124.1573,54.0,66,1,8.05
326,Flinders,AU,2021-02-02 23:52:00,-34.5833,150.8552,73.0,56,44,4.0
327,Grindavik,IS,2021-02-02 23:52:00,63.8424,-22.4338,35.6,55,0,18.41
328,Yertsevo,RU,2021-02-02 23:52:00,60.7966,40.086,6.01,95,26,3.18
329,Paamiut,GL,2021-02-02 23:52:00,61.994,-49.6678,5.94,81,0,14.5
330,Thompson,CA,2021-02-02 23:52:00,55.7435,-97.8558,15.8,92,90,4.61
331,Great Yarmouth,GB,2021-02-02 23:50:30,52.6083,1.7305,48.2,93,75,10.36
332,Khasan,RU,2021-02-02 23:52:00,42.4308,130.6434,7.9,82,0,11.72
333,Gazanjyk,TM,2021-02-02 23:52:01,39.2446,55.5154,44.6,67,1,14.09
334,Balkhash,KZ,2021-02-02 23:52:01,46.844,74.9804,14.65,91,45,3.69
335,Cidreira,BR,2021-02-02 23:52:01,-30.1811,-50.2056,77.72,87,29,12.95
336,Myaundzha,RU,2021-02-02 23:52:01,63.0494,147.1858,-34.13,77,60,3.83
337,Naryan-Mar,RU,2021-02-02 23:52:01,67.6713,53.087,9.46,95,100,9.48
338,Huarmey,PE,2021-02-02 23:52:01,-10.0681,-78.1522,70.9,76,27,7.38
339,Sao Joao Da Barra,BR,2021-02-02 23:52:01,-21.6403,-41.0511,77.38,85,56,17.54
340,Namibe,AO,2021-02-02 23:52:02,-15.1961,12.1522,72.93,72,89,5.66
341,Honningsvag,NO,2021-02-02 23:52:02,70.9821,25.9704,27.21,90,97,19.66
342,Nenita,PH,2021-02-02 23:52:02,12.4917,124.8044,77.4,89,94,8.72
343,Elizabeth City,US,2021-02-02 23:52:02,36.2946,-76.2511,39.0,75,90,5.75
344,Verkhoyansk,RU,2021-02-02 23:52:02,67.5447,133.385,-42.0,78,99,3.22
345,Lethem,GY,2021-02-02 23:52:02,3.3803,-59.7968,83.14,61,97,11.01
346,Zeya,RU,2021-02-02 23:52:03,53.75,127.2667,-27.35,78,99,3.51
347,Rio Grande,BR,2021-02-02 23:52:03,-32.035,-52.0986,73.4,94,75,11.5
348,Fukue,JP,2021-02-02 23:48:54,32.6881,128.8419,41.0,60,75,6.91
349,Parakai,NZ,2021-02-02 23:52:03,-36.65,174.4333,75.99,63,0,7.83
350,Axim,GH,2021-02-02 23:52:03,4.8699,-2.2405,78.94,87,3,8.43
351,Laguna,US,2021-02-02 23:50:04,38.421,-121.4238,59.0,82,75,8.05
352,Santiago Del Estero,AR,2021-02-02 23:52:03,-27.7951,-64.2615,65.34,89,100,12.21
353,Keti Bandar,PK,2021-02-02 23:52:03,24.1447,67.4497,68.58,82,0,10.31
354,Sisimiut,GL,2021-02-02 23:49:36,66.9395,-53.6735,-5.3,81,0,11.92
355,Miravci,MK,2021-02-02 23:52:04,41.3078,22.435,48.0,69,14,4.0
356,Qingdao,CN,2021-02-02 23:52:04,36.0986,120.3719,39.0,80,20,6.71
357,Koscian,PL,2021-02-02 23:52:04,52.0883,16.6487,37.0,92,100,4.56
358,Hamilton,US,2021-02-02 23:48:16,39.1834,-84.5333,30.2,64,75,13.8
359,Flin Flon,CA,2021-02-02 23:52:04,54.7682,-101.865,21.2,93,90,4.61
360,Alto Araguaia,BR,2021-02-02 23:52:04,-17.3147,-53.2153,71.91,87,100,1.19
361,Gravdal,NO,2021-02-02 23:52:04,68.1214,13.5031,28.51,88,90,7.18
362,Corpus Christi,US,2021-02-02 23:51:55,27.8006,-97.3964,66.2,42,75,14.97
363,Nikki,BJ,2021-02-02 23:52:05,9.9401,3.2108,74.32,20,0,4.05
364,Dinguiraye,GN,2021-02-02 23:52:05,11.3,-10.7167,70.57,21,2,0.89
365,Clarence Town,AU,2021-02-02 23:52:05,-32.5833,151.7833,73.99,78,75,9.22
366,Luwuk,ID,2021-02-02 23:52:05,-0.9516,122.7875,80.47,74,100,3.15
367,Dilla,ET,2021-02-02 23:52:05,6.41,38.31,60.1,39,32,3.94
368,Corowa,AU,2021-02-02 23:52:05,-36.0333,146.3833,73.0,47,0,4.61
369,Bud,US,2021-02-02 23:52:05,39.447,-86.1758,28.99,84,95,11.48
370,Horsham,GB,2021-02-02 23:52:05,51.064,-0.3272,50.0,87,75,14.97
371,Husavik,IS,2021-02-02 23:52:06,66.0449,-17.3389,12.2,73,0,5.75
372,Amazar,RU,2021-02-02 23:52:06,53.858,120.875,-30.05,77,51,2.71
373,Waynesboro,US,2021-02-02 23:52:06,38.0685,-78.8895,34.0,51,1,9.22
374,Chokurdakh,RU,2021-02-02 23:52:06,70.6333,147.9167,-10.57,89,40,6.31
375,Qaqortoq,GL,2021-02-02 23:49:52,60.7167,-46.0333,23.0,54,40,3.44
376,Ostrovnoy,RU,2021-02-02 23:52:06,68.0531,39.5131,24.87,96,100,17.38
377,Rawson,AR,2021-02-02 23:49:20,-43.3002,-65.1023,75.76,32,0,6.31
378,Kaitangata,NZ,2021-02-02 23:52:06,-46.2817,169.8464,69.01,68,87,4.0
379,San Vicente,AR,2021-02-02 23:52:07,-26.6167,-54.1333,72.93,90,99,1.83
380,Saldanha,ZA,2021-02-02 23:50:26,-33.0117,17.9442,64.4,82,0,5.75
381,Kerema,PG,2021-02-02 23:52:07,-7.9631,145.7785,79.36,80,100,2.17
382,Marsh Harbour,BS,2021-02-02 23:52:07,26.5412,-77.0636,58.78,72,15,27.54
383,Tabuk,PH,2021-02-02 23:49:47,17.4189,121.4443,69.13,88,96,5.84
384,Sorland,NO,2021-02-02 23:52:07,67.667,12.6934,31.6,86,100,12.57
385,San Felipe,VE,2021-02-02 23:52:07,10.3399,-68.7425,68.95,88,31,3.04
386,Te Anau,NZ,2021-02-02 23:52:07,-45.4167,167.7167,63.41,73,99,3.15
387,Rio Gallegos,AR,2021-02-02 23:52:07,-51.6226,-69.2181,73.4,40,40,29.93
388,Gizo,SB,2021-02-02 23:52:08,-8.103,156.8419,83.7,74,100,11.68
389,Kant,IN,2021-02-02 23:52:08,27.8,79.8,50.61,62,0,3.78
390,Bozoum,CF,2021-02-02 23:52:08,6.3193,16.3799,68.9,31,44,1.28
391,Biak,ID,2021-02-02 23:52:08,-0.9131,122.8766,77.85,81,100,3.94
392,Saryagash,KZ,2021-02-02 23:52:08,41.4511,69.1701,37.4,87,0,6.91
393,Mahon,ES,2021-02-02 23:52:08,39.8885,4.2658,53.6,100,75,4.61
394,Marawi,PH,2021-02-02 23:52:08,7.9986,124.2928,75.0,89,100,4.0
395,Labuhan,ID,2021-02-02 23:52:08,-6.8844,112.2051,79.57,83,97,9.31
396,Ola,RU,2021-02-02 23:52:09,59.5833,151.2833,-17.0,82,13,11.41
397,Broome,US,2021-02-02 23:52:09,42.2506,-75.833,26.01,86,90,10.36
398,Tromso,NO,2021-02-02 23:49:06,69.6496,18.957,19.0,92,20,2.3
399,Podgornoye,RU,2021-02-02 23:52:09,51.735,39.1496,26.6,93,90,2.24
400,Matara,LK,2021-02-02 23:52:09,5.9485,80.5353,74.12,88,16,4.68
401,Kharan,PK,2021-02-02 23:52:09,28.5833,65.4167,52.32,39,0,5.12
402,Juazeiro,BR,2021-02-02 23:52:09,-9.4117,-40.4986,86.0,45,0,5.75
403,Tommot,RU,2021-02-02 23:52:09,58.9564,126.2925,-28.37,79,100,11.3
404,Tsiroanomandidy,MG,2021-02-02 23:52:10,-18.7667,46.0333,68.65,91,49,1.86
405,Novi Sanzhary,UA,2021-02-02 23:52:10,49.3439,34.3108,31.06,98,87,3.51
406,Zabolotiv,UA,2021-02-02 23:52:10,48.4705,25.2857,32.94,92,39,3.0
407,Sanming,CN,2021-02-02 23:52:10,26.2486,117.6186,55.0,74,42,2.39
408,Evensk,RU,2021-02-02 23:52:10,61.95,159.2333,12.43,91,100,15.08
409,Payo,ID,2021-02-02 23:52:10,-3.7508,103.6372,73.29,95,100,3.29
410,Troitsko-Pechorsk,RU,2021-02-02 23:52:10,62.7084,56.1964,15.67,96,100,7.7
411,Batagay,RU,2021-02-02 23:52:11,67.6333,134.6333,-42.36,77,100,3.83
412,Mafinga,TZ,2021-02-02 23:52:11,-7.25,35.0667,64.54,92,23,1.79
413,Kenai,US,2021-02-02 23:52:11,60.5544,-151.2583,14.0,62,90,6.64
414,Bowen,AU,2021-02-02 23:51:05,-20.0167,148.2333,84.2,61,75,5.75
415,Ilheus,BR,2021-02-02 23:49:02,-14.7889,-39.0494,78.8,89,40,4.61
416,Buin,CL,2021-02-02 23:52:11,-33.7333,-70.75,73.4,43,20,8.05
417,Djenne,ML,2021-02-02 23:52:11,13.9061,-4.5533,70.48,17,0,8.86
418,Qovlar,AZ,2021-02-02 23:52:12,40.948,45.735,39.2,75,20,6.91
419,Mountain Home,US,2021-02-02 23:52:03,43.133,-115.6912,53.6,43,75,4.61
420,Lasa,IT,2021-02-02 23:52:12,46.6166,10.7002,33.01,86,0,3.62
421,Athabasca,CA,2021-02-02 23:52:12,54.7169,-113.2854,3.2,78,100,11.5
422,Eyl,SO,2021-02-02 23:52:12,7.9803,49.8164,69.04,73,68,14.54
423,Isilkul,RU,2021-02-02 23:52:12,54.9109,71.2728,31.69,98,100,16.69
424,Kirsanov,RU,2021-02-02 23:52:12,52.6549,42.7224,23.97,98,96,8.25
425,Sampit,ID,2021-02-02 23:52:12,-2.5333,112.95,74.61,98,82,2.06
426,Mezhdurechensk,RU,2021-02-02 23:52:12,53.6942,88.0603,22.24,97,100,4.14
427,Klamath Falls,US,2021-02-02 23:52:13,42.2249,-121.7817,39.0,65,90,12.66
428,La Roche-Sur-Yon,FR,2021-02-02 23:52:13,46.6667,-1.4333,53.6,100,90,11.5
429,Pak Phanang,TH,2021-02-02 23:52:13,8.3511,100.202,78.8,94,20,3.44
430,Sulangan,PH,2021-02-02 23:52:13,11.1373,123.7228,80.51,79,96,15.93
431,Kautokeino,NO,2021-02-02 23:52:13,69.0125,23.0412,5.09,93,69,5.84
432,Ialibu,PG,2021-02-02 23:52:13,-6.2821,143.9935,59.79,94,97,2.3
433,Nelson Bay,AU,2021-02-02 23:51:30,-32.7167,152.15,73.99,78,75,9.22
434,Walvis Bay,NA,2021-02-02 23:52:13,-22.9575,14.5053,64.99,88,3,3.44
435,Virden,US,2021-02-02 23:52:14,39.5009,-89.7679,28.99,86,14,1.99
436,Taranagar,IN,2021-02-02 23:52:14,28.6709,75.0351,60.06,36,0,6.42
437,Lavrentiya,RU,2021-02-02 23:52:14,65.5833,-171.0,5.29,86,100,24.92
438,Bafoulabe,ML,2021-02-02 23:52:14,13.8065,-10.8321,75.31,16,0,4.52
439,Belyy Yar,RU,2021-02-02 23:52:14,53.6039,91.3903,-4.0,77,100,2.35
440,Atherton,GB,2021-02-02 23:52:14,53.5237,-2.4935,46.0,87,100,1.99
441,Ahuimanu,US,2021-02-02 23:52:14,21.4447,-157.8378,77.0,65,75,8.05
442,Corrente,BR,2021-02-02 23:52:14,-3.7367,-43.3394,76.37,83,88,4.99
443,San Pedro De Ycuamandiyu,PY,2021-02-02 23:52:15,-24.0917,-57.0764,80.33,82,87,3.06
444,Acapulco,MX,2021-02-02 23:49:03,16.8634,-99.8901,86.0,66,1,6.91
445,Shizilu,CN,2021-02-02 23:52:15,35.1711,118.8289,31.39,95,0,4.92
446,Yumen,CN,2021-02-02 23:52:15,40.2833,97.2,24.22,65,81,9.66
447,Punta De Bombon,PE,2021-02-02 23:52:15,-17.1717,-71.7931,70.27,77,6,3.94
448,Cap Malheureux,MU,2021-02-02 23:49:43,-19.9842,57.6142,79.0,76,8,3.0
449,San Policarpo,PH,2021-02-02 23:52:15,12.1791,125.5072,80.73,82,93,14.9
450,Aswan,EG,2021-02-02 23:49:38,24.0934,32.907,65.71,27,0,6.85
451,Veraval,IN,2021-02-02 23:52:16,20.9,70.3667,70.83,44,0,11.68
452,Gushikawa,JP,2021-02-02 23:52:16,26.3544,127.8686,59.0,76,20,9.22
453,Broken Hill,AU,2021-02-02 23:52:16,-31.95,141.4333,68.0,37,0,12.66
454,Guerrero Negro,MX,2021-02-02 23:52:16,27.9769,-114.0611,72.68,30,98,12.28
455,Kieta,PG,2021-02-02 23:52:16,-6.2167,155.6333,83.34,79,100,16.53
456,Puerto Escondido,MX,2021-02-02 23:52:16,15.85,-97.0667,84.2,70,20,5.75
457,Pangnirtung,CA,2021-02-02 23:52:16,66.1451,-65.7125,-20.2,63,20,3.44
458,Griffith,US,2021-02-02 23:52:16,41.5284,-87.4237,32.0,74,90,13.8
459,Doha,QA,2021-02-02 23:52:17,25.2867,51.5333,62.6,72,0,8.05
460,Perur,IN,2021-02-02 23:52:17,10.9667,76.9,73.4,78,75,3.44
461,Rovenki,UA,2021-02-02 23:52:17,48.0833,39.3776,41.74,100,100,6.91
462,Orbetello,IT,2021-02-02 23:52:17,42.4408,11.2196,48.0,81,40,4.61
463,Muhos,FI,2021-02-02 23:52:17,64.808,25.9931,-7.6,84,75,1.14
464,North Bend,US,2021-02-02 23:48:30,43.4065,-124.2243,51.8,66,20,11.5
465,Piranshahr,IR,2021-02-02 23:52:17,36.701,45.1413,31.95,77,27,1.52
466,Petilia Policastro,IT,2021-02-02 23:52:17,39.1139,16.7855,45.0,82,4,3.0
467,Zaliztsi,UA,2021-02-02 23:52:18,49.7919,25.373,32.2,97,91,8.68
468,Pisco,PE,2021-02-02 23:52:18,-13.7,-76.2167,73.4,68,0,17.27
469,Coahuayana,MX,2021-02-02 23:49:28,18.7333,-103.6833,84.2,48,40,6.91
470,Pacific Grove,US,2021-02-02 23:49:04,36.6177,-121.9166,59.0,82,90,8.05
471,Pirovskoye,RU,2021-02-02 23:52:18,57.6267,92.2658,11.08,95,100,7.87
472,Plerin,FR,2021-02-02 23:52:18,48.5425,-2.7798,52.0,86,32,8.01
473,Mlonggo,ID,2021-02-02 23:49:08,-6.5333,110.7,77.0,88,40,5.75
474,Novikovo,RU,2021-02-02 23:52:18,51.1537,37.8879,29.34,98,100,1.45
475,Gravelbourg,CA,2021-02-02 23:52:18,49.8834,-106.5512,39.2,65,90,8.05
476,Port Moresby,PG,2021-02-02 23:52:18,-9.4431,147.1797,77.0,94,75,11.5
477,Chabahar,IR,2021-02-02 23:52:19,25.2919,60.643,68.25,59,0,7.34
478,Batemans Bay,AU,2021-02-02 23:52:19,-35.7167,150.1833,71.01,57,78,5.01
479,Inirida,CO,2021-02-02 23:52:19,3.8653,-67.9239,77.85,84,81,2.44
480,Ixtapa,MX,2021-02-02 23:52:19,20.7,-105.2,75.2,78,40,9.22
481,Terrace Bay,CA,2021-02-02 23:52:19,48.7834,-87.1,17.6,62,0,1.14
482,Saint-Michel-Des-Saints,CA,2021-02-02 23:52:19,46.6834,-73.9159,21.0,94,100,15.88
483,Bilibino,RU,2021-02-02 23:52:19,68.0546,166.4372,-0.72,86,0,5.39
484,Port Hedland,AU,2021-02-02 23:52:19,-20.3167,118.5667,86.0,70,40,13.8
485,Los Llanos De Aridane,ES,2021-02-02 23:49:52,28.6585,-17.9182,64.4,72,90,9.22
486,Barkot,IN,2021-02-02 23:52:20,30.8167,78.2,43.21,51,0,4.45
487,Outlook,CA,2021-02-02 23:52:20,51.5001,-107.0513,37.4,86,100,12.66
488,Daru,PG,2021-02-02 23:52:20,-9.0763,143.2092,82.71,76,43,14.38
489,Rundu,NA,2021-02-02 23:52:20,-17.9333,19.7667,67.93,89,100,2.35
490,Paka,MY,2021-02-02 23:52:20,4.6374,103.4368,75.2,94,40,2.3
491,Sabang,ID,2021-02-02 23:52:20,5.8933,95.3214,81.9,78,35,18.23
492,Burnie,AU,2021-02-02 23:52:20,-41.0667,145.9167,61.83,64,78,8.3
493,Namatanai,PG,2021-02-02 23:52:20,-3.6667,152.4333,80.51,78,100,8.05
494,Hajnowka,PL,2021-02-02 23:52:20,52.7433,23.5812,35.01,86,100,1.01
495,Port-Cartier,CA,2021-02-02 23:52:21,50.0334,-66.8654,28.4,59,100,6.91
496,Sfantu Gheorghe,RO,2021-02-02 23:52:21,45.8667,25.7833,33.01,86,8,1.99
497,Cabra,ES,2021-02-02 23:52:21,37.4725,-4.4421,51.8,93,90,3.44
498,Vangaindrano,MG,2021-02-02 23:52:21,-23.35,47.6,76.39,86,34,4.9
499,Marsabit,KE,2021-02-02 23:52:21,2.3284,37.9899,69.3,54,16,9.6
500,Goryachiy Klyuch,RU,2021-02-02 23:52:21,44.6308,39.13,44.01,75,0,2.24
501,Lodja,CD,2021-02-02 23:52:21,-3.4833,23.4333,69.19,85,72,1.5
502,Valleyview,CA,2021-02-02 23:52:21,55.0667,-117.2859,-4.0,77,100,6.91
503,Vestmanna,FO,2021-02-02 23:52:22,62.1564,-7.1664,32.0,86,20,5.75
504,Ingham,US,2021-02-02 23:52:22,42.6,-84.3833,28.4,50,1,6.91
505,Huesca,ES,2021-02-02 23:52:22,42.1362,-0.4087,43.0,93,0,3.44
506,Ouango,CF,2021-02-02 23:52:22,4.3133,22.5552,73.81,46,83,1.77
507,Menongue,AO,2021-02-02 23:52:22,-14.6585,17.691,63.41,74,100,1.97
508,Sao Domingos Do Maranhao,BR,2021-02-02 23:52:22,-5.5758,-44.3853,73.45,91,90,1.36
509,Isangel,VU,2021-02-02 23:52:22,-19.55,169.2667,84.2,70,20,20.71
510,Xiaoweizhai,CN,2021-02-02 23:52:22,26.1903,107.5125,46.06,91,100,1.19
511,Srednekolymsk,RU,2021-02-02 23:52:23,67.45,153.6833,-22.09,86,56,3.22
512,Thinadhoo,MV,2021-02-02 23:52:23,0.5333,72.9333,82.62,69,85,5.7
513,Sur,OM,2021-02-02 23:50:04,22.5667,59.5289,65.48,68,3,0.49
514,Fairbanks,US,2021-02-02 23:52:23,64.8378,-147.7164,-7.6,59,1,5.75
515,Sauda,NO,2021-02-02 23:52:23,59.6506,6.3542,23.0,79,5,5.01
516,Tarko-Sale,RU,2021-02-02 23:52:23,64.9225,77.785,6.98,95,94,9.73
517,Nizwa,OM,2021-02-02 23:52:23,22.9333,57.5333,52.61,65,15,0.78
518,Kurumkan,RU,2021-02-02 23:52:23,54.3,110.3,-26.07,73,11,2.84
519,Semnan,IR,2021-02-02 23:52:23,35.5729,53.3971,40.86,61,0,1.1
520,Aban,RU,2021-02-02 23:52:23,56.67,96.06,7.7,90,100,7.7
521,Zenzeli,RU,2021-02-02 23:52:24,45.9241,47.0474,36.95,95,63,1.9
522,Port Macquarie,AU,2021-02-02 23:52:24,-31.4333,152.9167,79.0,58,26,1.99
523,Posadas,AR,2021-02-02 23:50:10,-27.3671,-55.8961,77.0,78,75,6.91
524,Gebre Guracha,ET,2021-02-02 23:52:24,9.8,38.4,51.17,44,0,2.75
525,Sovetskaya Gavan,RU,2021-02-02 23:52:24,48.9723,140.2878,-19.25,74,80,12.26
526,Kemijarvi,FI,2021-02-02 23:52:24,66.7131,27.4306,5.18,94,4,3.69
527,Jian,CN,2021-02-02 23:52:24,27.1172,114.9793,52.25,85,50,1.14
528,Valparaiso,CL,2021-02-02 23:51:58,-33.0393,-71.6273,64.99,68,0,5.75
529,Andenes,NO,2021-02-02 23:52:24,69.3143,16.1194,28.4,54,49,13.94
530,Taksimo,RU,2021-02-02 23:52:25,56.3444,114.8794,-23.64,74,98,3.69
531,Belluru,IN,2021-02-02 23:52:25,12.9911,76.7444,60.69,96,1,4.92
532,Tacuarembo,UY,2021-02-02 23:52:25,-31.7333,-55.9833,72.97,87,16,6.82
533,Jizan,SA,2021-02-02 23:52:25,17.3333,42.6667,73.4,88,0,4.61
534,Puerto Carreno,CO,2021-02-02 23:52:25,6.189,-67.4859,86.02,46,91,10.33
535,Pecos,US,2021-02-02 23:52:25,31.4229,-103.4932,77.0,18,1,2.46
536,Laohekou,CN,2021-02-02 23:52:25,32.3858,111.6678,41.59,64,0,3.47
537,Tual,ID,2021-02-02 23:52:25,-5.6667,132.75,82.72,77,92,22.19
538,Gongzhuling,CN,2021-02-02 23:52:25,43.5008,124.8198,-12.03,86,29,7.81
539,Kaduqli,SD,2021-02-02 23:52:26,11.0167,29.7167,74.79,20,21,6.69
540,Beloha,MG,2021-02-02 23:52:26,-25.1667,45.05,77.68,85,16,12.86
541,Hamina,FI,2021-02-02 23:52:26,60.5697,27.1979,21.2,93,75,10.36
542,Kedrovyy,RU,2021-02-02 23:52:26,56.1667,91.8167,-0.4,78,40,8.72
543,State College,US,2021-02-02 23:48:29,40.7934,-77.86,25.0,74,90,13.8
544,Natal,BR,2021-02-02 23:47:38,-5.795,-35.2094,80.6,74,20,11.5
545,Kirakira,SB,2021-02-02 23:52:26,-10.4544,161.9205,80.4,84,90,16.33
546,Sabha,LY,2021-02-02 23:48:24,27.0377,14.4283,50.58,59,1,5.95
547,Usakos,NA,2021-02-02 23:52:26,-22.0,15.6,69.37,59,0,2.17
548,Tyup,KG,2021-02-02 23:52:27,42.7276,78.3648,24.48,89,23,2.19
549,Podyuga,RU,2021-02-02 23:52:27,61.095,40.8647,3.33,94,30,4.0
550,Atasu,KZ,2021-02-02 23:52:27,48.6814,71.6433,15.22,91,99,8.41
551,Puerto Baquerizo Moreno,EC,2021-02-02 23:52:23,-0.9,-89.6,77.61,84,65,11.48
552,Guilin,CN,2021-02-02 23:49:35,25.2819,110.2864,53.6,87,90,2.24
553,Linhares,BR,2021-02-02 23:52:27,-19.3911,-40.0722,74.08,88,100,3.13
554,Mayo,US,2021-02-02 23:52:27,38.8876,-76.5119,34.0,75,90,14.97
555,Lithgow,AU,2021-02-02 23:52:27,-33.4833,150.15,72.0,51,37,1.99
556,Kaya,BF,2021-02-02 23:52:28,13.0917,-1.0844,69.66,18,2,9.15
557,Lapeer,US,2021-02-02 23:52:28,43.0514,-83.3188,26.6,50,1,5.75
558,Jackson,US,2021-02-02 23:48:32,42.4165,-122.8345,51.8,50,75,7.43
559,Miranda,CO,2021-02-02 23:52:28,3.2499,-76.2281,82.4,57,75,3.02
